node_id,growth_stage,terrace_elevation,slope_degree,bund_height_m,weather_forecast,moisture_pct,acoustic_velocity,ec_ds_m,temperature_c,humidity_pct,ml_label
T2-02437,panicle_initiation,2,14.0,0.5,cloudy,0.71,1548.16,1.29,34.56,74.22,1
T1-02438,maturity,1,12.5,0.45,cloudy,4.8,1560.78,0.88,24.78,80.68,1
T2-02439,grain_filling,2,14.0,0.5,heavy_rain,24.12,1542.81,1.39,21.57,83.15,0
T3-02440,maturity,3,15.5,0.65,heavy_rain,0.0,1564.18,1.22,30.13,45.54,1
T1-02441,maturity,1,12.5,0.45,heavy_rain,4.21,1531.8,0.66,24.1,86.62,0
T1-02442,tillering,1,12.5,0.45,heavy_rain,7.02,1539.88,1.89,24.3,70.46,1
T3-02443,tillering,3,15.5,0.65,heavy_rain,10.39,1539.84,0.82,30.76,57.19,0
T2-02444,panicle_initiation,2,14.0,0.5,cloudy,23.44,1524.03,1.47,26.16,58.67,0
T1-02445,maturity,1,12.5,0.45,cloudy,6.25,1557.24,0.84,30.95,47.18,0
T2-02446,maturity,2,14.0,0.5,heavy_rain,7.11,1546.97,1.22,25.22,84.06,1
T2-02447,heading,2,14.0,0.5,cloudy,4.83,1549.69,1.78,21.04,85.1,1
T2-02448,grain_filling,2,14.0,0.5,heavy_rain,39.78,1549.75,0.14,32.29,54.63,2
T3-02449,maturity,3,15.5,0.65,sunny,6.58,1531.63,1.27,25.19,63.12,0
T1-02450,tillering,1,12.5,0.45,cloudy,7.37,1548.98,1.12,35.26,88.43,0
T2-02451,seedling,2,14.0,0.5,heavy_rain,26.36,1548.27,1.83,35.34,63.57,0
T2-02452,heading,2,14.0,0.5,sunny,32.32,1547.28,0.91,32.87,78.76,0
T1-02453,panicle_initiation,1,12.5,0.45,heavy_rain,46.71,1542.83,0.35,26.47,43.27,2
T3-02454,tillering,3,15.5,0.65,sunny,11.02,1539.18,0.68,27.3,52.17,0
T2-02455,maturity,2,14.0,0.5,cloudy,6.51,1519.08,1.82,28.64,55.19,0
T2-02456,seedling,2,14.0,0.5,heavy_rain,5.87,1560.78,0.97,23.51,73.11,1
T3-02457,tillering,3,15.5,0.65,cloudy,9.7,1547.82,1.51,26.98,65.2,1
T2-02458,heading,2,14.0,0.5,heavy_rain,33.16,1535.97,1.88,35.53,20.48,1
T3-02459,panicle_initiation,3,15.5,0.65,heavy_rain,23.83,1548.73,1.63,34.88,89.84,0
T2-02460,tillering,2,14.0,0.5,sunny,3.68,1554.74,1.39,27.99,79.68,0
T3-02461,seedling,3,15.5,0.65,sunny,7.69,1562.96,0.62,34.02,78.72,1
T1-02462,grain_filling,1,12.5,0.45,sunny,15.94,1511.56,1.98,21.92,74.58,0
T1-02463,heading,1,12.5,0.45,cloudy,29.59,1538.32,0.5,24.78,50.9,0
T2-02464,tillering,2,14.0,0.5,sunny,8.42,1543.18,1.29,28.43,67.1,0
T1-02465,grain_filling,1,12.5,0.45,heavy_rain,15.05,1517.83,0.54,26.89,49.56,0
T2-02466,seedling,2,14.0,0.5,sunny,10.31,1549.17,1.29,31.33,85.64,1
T1-02467,grain_filling,1,12.5,0.45,heavy_rain,22.93,1543.83,1.59,31.41,51.27,0
T3-02468,panicle_initiation,3,15.5,0.65,cloudy,24.98,1534.07,1.1,20.88,48.61,0
T3-02469,grain_filling,3,15.5,0.65,cloudy,0.0,1563.83,1.9,27.45,52.21,1
T1-02470,panicle_initiation,1,12.5,0.45,heavy_rain,49.32,1526.33,0.26,23.19,65.69,2
T1-02471,grain_filling,1,12.5,0.45,heavy_rain,16.67,1528.43,0.82,29.26,84.92,0
T2-02472,tillering,2,14.0,0.5,sunny,8.34,1531.11,1.34,26.06,53.4,0
T2-02473,seedling,2,14.0,0.5,heavy_rain,5.39,1557.64,1.69,26.77,84.76,1
T1-02474,heading,1,12.5,0.45,cloudy,33.76,1531.8,1.46,26.83,45.72,0
T3-02475,grain_filling,3,15.5,0.65,cloudy,5.77,1552.21,1.13,21.39,50.31,1
T2-02476,panicle_initiation,2,14.0,0.5,heavy_rain,41.42,1536.85,0.34,27.09,52.51,2
T1-02477,grain_filling,1,12.5,0.45,sunny,17.63,1546.47,1.08,29.45,82.69,0
T2-02478,maturity,2,14.0,0.5,sunny,1.54,1547.94,0.77,27.52,46.78,1
T1-02479,heading,1,12.5,0.45,heavy_rain,38.01,1571.32,1.75,34.22,13.87,1
T2-02480,grain_filling,2,14.0,0.5,heavy_rain,44.59,1531.78,0.32,27.18,51.72,2
T2-02481,panicle_initiation,2,14.0,0.5,cloudy,21.68,1518.22,0.88,24.54,42.96,0
T1-02482,tillering,1,12.5,0.45,sunny,13.86,1537.92,1.26,32.68,63.27,0
T2-02483,maturity,2,14.0,0.5,cloudy,6.65,1541.93,1.57,23.74,64.02,1
T2-02484,tillering,2,14.0,0.5,cloudy,7.93,1517.95,0.63,21.78,88.6,0
T2-02485,heading,2,14.0,0.5,sunny,28.35,1550.18,1.17,42.15,15.86,1
T3-02486,maturity,3,15.5,0.65,heavy_rain,9.54,1561.66,1.56,34.37,70.1,0
T1-02487,tillering,1,12.5,0.45,sunny,6.93,1549.63,0.71,27.96,58.8,1
T2-02488,maturity,2,14.0,0.5,heavy_rain,2.93,1570.52,1.89,27.8,48.17,1
T3-02489,maturity,3,15.5,0.65,cloudy,8.97,1538.08,1.07,35.2,48.41,0
T2-02490,grain_filling,2,14.0,0.5,heavy_rain,38.63,1536.18,0.28,27.33,77.02,2
T1-02491,maturity,1,12.5,0.45,cloudy,3.84,1535.55,1.28,26.06,40.82,1
T3-02492,grain_filling,3,15.5,0.65,sunny,14.98,1552.58,1.03,32.47,49.46,0
T3-02493,grain_filling,3,15.5,0.65,heavy_rain,16.61,1517.33,1.47,20.43,72.46,0
T1-02494,tillering,1,12.5,0.45,heavy_rain,51.46,1541.36,0.18,32.22,70.31,2
T2-02495,tillering,2,14.0,0.5,sunny,8.15,1534.23,1.55,30.79,49.7,0
T1-02496,panicle_initiation,1,12.5,0.45,heavy_rain,30.77,1554.42,1.1,25.22,57.77,0
T2-02497,panicle_initiation,2,14.0,0.5,heavy_rain,49.32,1540.93,0.28,34.37,68.21,2
T3-02498,maturity,3,15.5,0.65,sunny,8.85,1540.73,1.51,27.1,70.5,0
T1-02499,heading,1,12.5,0.45,heavy_rain,30.39,1549.45,0.7,32.03,44.86,0
T3-02500,heading,3,15.5,0.65,cloudy,26.1,1548.54,1.78,33.81,66.24,0
T2-02501,grain_filling,2,14.0,0.5,sunny,3.49,1546.71,1.21,32.63,39.31,1
T1-02502,heading,1,12.5,0.45,sunny,21.98,1541.55,1.87,35.3,57.71,0
T2-02503,heading,2,14.0,0.5,sunny,26.23,1556.19,1.32,32.41,70.77,0
T3-02504,heading,3,15.5,0.65,heavy_rain,30.29,1551.06,0.85,32.59,47.11,0
T3-02505,maturity,3,15.5,0.65,cloudy,8.77,1555.84,1.48,33.22,50.55,0
T1-02506,heading,1,12.5,0.45,cloudy,25.05,1566.74,1.86,36.93,14.22,1
T2-02507,heading,2,14.0,0.5,sunny,29.76,1548.72,1.19,35.07,48.27,0
T3-02508,heading,3,15.5,0.65,sunny,33.0,1547.55,1.61,29.75,70.82,0
T3-02509,panicle_initiation,3,15.5,0.65,heavy_rain,27.13,1553.55,1.26,31.63,52.01,0
T3-02510,maturity,3,15.5,0.65,sunny,10.35,1532.14,1.53,22.19,54.34,0
T2-02511,seedling,2,14.0,0.5,heavy_rain,50.63,1559.87,0.05,30.43,88.89,2
T2-02512,maturity,2,14.0,0.5,cloudy,10.63,1535.72,1.66,32.55,54.77,0
T3-02513,maturity,3,15.5,0.65,sunny,13.19,1539.46,1.08,24.4,71.36,0
T1-02514,grain_filling,1,12.5,0.45,cloudy,20.65,1545.17,1.0,29.45,53.46,0
T2-02515,grain_filling,2,14.0,0.5,cloudy,3.41,1549.11,1.27,22.92,50.88,1
T3-02516,grain_filling,3,15.5,0.65,heavy_rain,6.7,1542.74,0.4,22.29,85.35,1
T1-02517,seedling,1,12.5,0.45,cloudy,32.79,1557.07,1.11,30.13,55.42,0
T3-02518,grain_filling,3,15.5,0.65,cloudy,20.32,1538.23,1.49,29.3,82.13,0
T2-02519,seedling,2,14.0,0.5,sunny,9.14,1552.46,1.46,26.11,87.72,1
T3-02520,heading,3,15.5,0.65,sunny,28.58,1544.22,1.84,31.4,49.08,0
T2-02521,seedling,2,14.0,0.5,heavy_rain,6.67,1556.11,1.05,27.71,76.27,1
T3-02522,seedling,3,15.5,0.65,cloudy,29.28,1533.0,0.59,26.3,64.58,0
T2-02523,maturity,2,14.0,0.5,cloudy,10.67,1526.31,1.04,34.61,69.5,0
T2-02524,grain_filling,2,14.0,0.5,heavy_rain,5.9,1558.39,0.65,27.6,76.02,1
T1-02525,panicle_initiation,1,12.5,0.45,heavy_rain,18.26,1537.12,1.08,29.3,54.82,0
T1-02526,heading,1,12.5,0.45,cloudy,26.79,1529.57,0.76,23.22,77.44,0
T1-02527,seedling,1,12.5,0.45,heavy_rain,27.53,1537.97,1.37,25.68,88.32,0
T2-02528,seedling,2,14.0,0.5,sunny,2.39,1553.04,1.56,20.26,75.95,1
T2-02529,grain_filling,2,14.0,0.5,sunny,13.51,1551.09,1.95,26.95,50.87,0
T3-02530,grain_filling,3,15.5,0.65,heavy_rain,18.15,1547.54,1.58,32.0,53.85,0
T3-02531,grain_filling,3,15.5,0.65,cloudy,18.87,1537.62,0.84,27.13,59.78,0
T2-02532,maturity,2,14.0,0.5,sunny,1.27,1548.97,1.44,28.99,75.98,1
T3-02533,seedling,3,15.5,0.65,sunny,25.73,1528.44,0.82,24.67,40.05,0
T1-02534,panicle_initiation,1,12.5,0.45,heavy_rain,8.06,1546.58,1.47,19.78,62.11,1
T3-02535,tillering,3,15.5,0.65,cloudy,8.25,1538.26,1.31,32.38,50.85,0
T3-02536,maturity,3,15.5,0.65,heavy_rain,8.15,1544.08,0.93,33.13,47.09,0
T1-02537,tillering,1,12.5,0.45,cloudy,5.6,1535.28,2.02,19.74,68.85,0
T2-02538,heading,2,14.0,0.5,sunny,30.17,1548.36,1.27,25.87,85.23,0
T2-02539,grain_filling,2,14.0,0.5,cloudy,25.38,1547.58,1.29,27.36,52.15,0
T2-02540,seedling,2,14.0,0.5,heavy_rain,3.95,1579.54,1.01,19.52,65.49,1
T1-02541,grain_filling,1,12.5,0.45,heavy_rain,5.85,1581.89,0.9,27.43,61.88,1
T2-02542,heading,2,14.0,0.5,sunny,26.32,1517.3,0.98,26.58,88.59,0
T1-02543,panicle_initiation,1,12.5,0.45,sunny,21.66,1551.72,0.7,34.9,85.97,0
T3-02544,grain_filling,3,15.5,0.65,heavy_rain,22.19,1563.29,0.79,32.72,88.57,0
T3-02545,grain_filling,3,15.5,0.65,sunny,15.76,1540.51,1.0,26.21,35.06,0
T2-02546,heading,2,14.0,0.5,cloudy,24.19,1518.38,1.27,24.23,68.45,0
T1-02547,panicle_initiation,1,12.5,0.45,cloudy,25.75,1530.03,1.91,28.71,61.37,0
T3-02548,tillering,3,15.5,0.65,sunny,7.22,1546.73,1.25,30.32,78.07,0
T2-02549,heading,2,14.0,0.5,sunny,27.44,1558.64,1.83,33.41,70.64,0
T2-02550,maturity,2,14.0,0.5,sunny,9.97,1542.05,1.2,25.38,46.67,0
T1-02551,panicle_initiation,1,12.5,0.45,cloudy,15.27,1535.8,1.23,25.06,58.16,0
T3-02552,heading,3,15.5,0.65,cloudy,4.82,1545.43,1.8,26.49,55.09,1
T2-02553,tillering,2,14.0,0.5,cloudy,7.95,1533.89,2.02,35.07,41.17,0
T1-02554,tillering,1,12.5,0.45,heavy_rain,48.67,1560.86,0.26,33.78,80.38,2
T2-02555,panicle_initiation,2,14.0,0.5,sunny,28.97,1542.0,1.46,23.87,86.37,0
T2-02556,seedling,2,14.0,0.5,cloudy,30.54,1542.19,0.62,31.78,71.75,0
T1-02557,panicle_initiation,1,12.5,0.45,heavy_rain,44.73,1520.28,0.44,23.27,76.37,2
T3-02558,tillering,3,15.5,0.65,cloudy,9.79,1543.79,0.68,33.08,80.64,0
T2-02559,grain_filling,2,14.0,0.5,sunny,20.26,1523.94,1.42,26.23,55.44,0
T1-02560,maturity,1,12.5,0.45,heavy_rain,43.66,1554.0,0.26,34.11,71.39,2
T3-02561,tillering,3,15.5,0.65,heavy_rain,7.66,1551.05,0.88,32.42,57.6,0
T2-02562,seedling,2,14.0,0.5,sunny,2.29,1557.71,1.52,31.07,80.03,1
T2-02563,grain_filling,2,14.0,0.5,cloudy,3.2,1552.62,0.99,21.69,82.71,1
T1-02564,grain_filling,1,12.5,0.45,cloudy,23.95,1538.3,1.24,33.8,58.56,0
T2-02565,heading,2,14.0,0.5,heavy_rain,48.5,1535.07,0.2,24.02,63.83,2
T1-02566,panicle_initiation,1,12.5,0.45,sunny,31.12,1524.49,1.17,19.82,40.59,0
T2-02567,panicle_initiation,2,14.0,0.5,heavy_rain,48.03,1522.08,0.14,22.04,80.31,2
T2-02568,heading,2,14.0,0.5,cloudy,30.53,1546.62,1.85,32.39,74.37,0
T1-02569,tillering,1,12.5,0.45,cloudy,5.77,1541.22,1.81,30.58,41.65,0
T1-02570,grain_filling,1,12.5,0.45,heavy_rain,23.87,1551.14,0.87,34.02,60.22,0
T3-02571,grain_filling,3,15.5,0.65,heavy_rain,6.32,1554.07,1.06,21.66,52.33,1
T2-02572,seedling,2,14.0,0.5,heavy_rain,44.85,1518.71,0.37,27.38,39.82,2
T1-02573,heading,1,12.5,0.45,sunny,25.04,1551.79,1.16,38.55,17.18,1
T3-02574,maturity,3,15.5,0.65,heavy_rain,6.94,1548.34,1.62,29.99,53.38,0
T2-02575,maturity,2,14.0,0.5,cloudy,11.09,1543.33,0.91,34.94,65.27,0
T2-02576,grain_filling,2,14.0,0.5,sunny,21.35,1550.92,1.72,33.96,57.96,0
T1-02577,grain_filling,1,12.5,0.45,sunny,14.81,1529.46,1.03,31.17,60.55,0
T3-02578,maturity,3,15.5,0.65,heavy_rain,11.36,1530.48,0.75,25.21,82.74,0
T1-02579,seedling,1,12.5,0.45,heavy_rain,1.6,1537.77,0.62,34.7,59.11,1
T2-02580,grain_filling,2,14.0,0.5,cloudy,1.35,1552.51,1.23,30.29,67.34,1
T1-02581,panicle_initiation,1,12.5,0.45,cloudy,21.98,1530.88,0.86,26.25,52.0,0
T1-02582,seedling,1,12.5,0.45,sunny,5.95,1542.67,1.22,34.9,75.66,1
T1-02583,heading,1,12.5,0.45,cloudy,31.81,1560.24,0.94,37.24,12.27,1
T2-02584,maturity,2,14.0,0.5,heavy_rain,12.04,1526.83,1.04,25.79,43.0,0
T1-02585,grain_filling,1,12.5,0.45,heavy_rain,15.97,1539.39,1.7,23.87,40.36,0
T2-02586,grain_filling,2,14.0,0.5,cloudy,22.08,1555.45,0.71,35.59,73.8,0
T3-02587,seedling,3,15.5,0.65,heavy_rain,29.91,1538.03,1.13,26.89,42.46,0
T1-02588,heading,1,12.5,0.45,sunny,27.89,1552.55,1.98,36.6,14.99,1
T1-02589,heading,1,12.5,0.45,sunny,35.22,1528.86,1.72,30.98,86.79,0
T2-02590,grain_filling,2,14.0,0.5,heavy_rain,5.04,1563.89,1.03,29.49,64.29,1
T2-02591,tillering,2,14.0,0.5,heavy_rain,5.14,1536.79,1.96,29.68,63.54,1
T3-02592,grain_filling,3,15.5,0.65,cloudy,7.44,1553.34,0.85,34.29,45.07,1
T3-02593,maturity,3,15.5,0.65,sunny,13.04,1545.62,1.72,31.21,66.39,0
T3-02594,grain_filling,3,15.5,0.65,heavy_rain,15.03,1535.86,1.17,23.18,75.09,0
T3-02595,grain_filling,3,15.5,0.65,cloudy,22.92,1529.12,0.82,31.04,42.32,0
T2-02596,grain_filling,2,14.0,0.5,sunny,22.26,1547.6,0.91,32.17,43.05,0
T3-02597,maturity,3,15.5,0.65,cloudy,11.43,1527.7,0.83,20.99,81.37,0
T2-02598,maturity,2,14.0,0.5,sunny,11.05,1520.59,1.05,23.77,60.73,0
T2-02599,grain_filling,2,14.0,0.5,sunny,9.76,1547.29,1.62,22.07,78.19,1
T3-02600,grain_filling,3,15.5,0.65,sunny,25.3,1560.59,1.57,30.23,61.24,0
T1-02601,seedling,1,12.5,0.45,cloudy,35.03,1549.12,1.57,30.79,51.67,0
T3-02602,panicle_initiation,3,15.5,0.65,cloudy,23.6,1525.31,1.55,20.94,47.57,0
T1-02603,grain_filling,1,12.5,0.45,cloudy,20.87,1523.21,0.54,23.81,83.6,0
T1-02604,tillering,1,12.5,0.45,cloudy,10.81,1527.68,0.61,22.57,62.79,0
T1-02605,heading,1,12.5,0.45,heavy_rain,50.27,1517.02,0.27,27.52,67.47,2
T2-02606,heading,2,14.0,0.5,heavy_rain,42.52,1554.01,0.21,24.68,79.62,2
T3-02607,tillering,3,15.5,0.65,sunny,9.15,1548.83,2.0,29.21,76.28,0
T1-02608,tillering,1,12.5,0.45,cloudy,11.08,1520.61,0.73,23.15,87.44,0
T3-02609,panicle_initiation,3,15.5,0.65,heavy_rain,26.7,1549.13,1.85,28.13,83.48,0
T3-02610,grain_filling,3,15.5,0.65,heavy_rain,17.35,1548.04,1.03,23.39,55.34,0
T3-02611,maturity,3,15.5,0.65,heavy_rain,11.24,1544.95,1.49,28.94,74.51,0
T3-02612,seedling,3,15.5,0.65,cloudy,29.26,1534.22,1.86,30.25,43.24,0
T1-02613,grain_filling,1,12.5,0.45,heavy_rain,3.85,1549.87,1.05,31.0,80.21,1
T3-02614,grain_filling,3,15.5,0.65,cloudy,0.09,1567.19,0.63,20.49,47.01,1
T2-02615,tillering,2,14.0,0.5,cloudy,3.41,1558.15,0.84,32.78,40.52,0
T3-02616,seedling,3,15.5,0.65,sunny,26.07,1542.29,0.92,32.8,92.59,0
T3-02617,heading,3,15.5,0.65,cloudy,29.66,1533.81,0.97,24.53,45.36,0
T3-02618,tillering,3,15.5,0.65,heavy_rain,9.72,1553.34,0.73,29.85,41.26,0
T2-02619,panicle_initiation,2,14.0,0.5,heavy_rain,5.49,1550.03,0.75,23.32,43.58,1
T2-02620,tillering,2,14.0,0.5,sunny,9.75,1552.91,1.52,29.86,83.59,0
T2-02621,heading,2,14.0,0.5,cloudy,31.76,1552.98,0.82,40.97,20.94,1
T2-02622,grain_filling,2,14.0,0.5,heavy_rain,41.57,1533.49,0.25,23.71,55.95,2
T3-02623,panicle_initiation,3,15.5,0.65,cloudy,18.52,1521.82,1.95,23.45,55.08,0
T3-02624,grain_filling,3,15.5,0.65,cloudy,18.74,1544.82,1.33,29.62,45.7,0
T3-02625,maturity,3,15.5,0.65,cloudy,11.58,1554.16,1.66,36.91,65.32,0
T1-02626,heading,1,12.5,0.45,heavy_rain,21.0,1557.97,1.69,33.37,64.86,0
T3-02627,heading,3,15.5,0.65,sunny,26.4,1547.21,1.45,43.39,22.43,1
T1-02628,panicle_initiation,1,12.5,0.45,sunny,29.8,1547.58,1.49,30.15,83.54,0
T2-02629,seedling,2,14.0,0.5,sunny,0.01,1556.58,0.79,24.57,49.79,1
T3-02630,heading,3,15.5,0.65,sunny,24.93,1550.34,1.55,39.22,23.21,1
T3-02631,maturity,3,15.5,0.65,cloudy,9.14,1554.8,1.24,21.69,69.07,1
T3-02632,grain_filling,3,15.5,0.65,cloudy,5.41,1554.69,1.84,34.21,64.94,1
T3-02633,heading,3,15.5,0.65,cloudy,33.54,1537.98,1.17,33.09,59.15,0
T2-02634,panicle_initiation,2,14.0,0.5,heavy_rain,17.94,1552.05,0.85,32.07,95.99,0
T3-02635,tillering,3,15.5,0.65,sunny,14.17,1530.29,0.57,26.33,60.69,0
T3-02636,heading,3,15.5,0.65,heavy_rain,34.93,1549.77,1.4,32.43,90.4,0
T3-02637,seedling,3,15.5,0.65,sunny,3.45,1540.79,0.6,27.38,67.24,1
T1-02638,seedling,1,12.5,0.45,sunny,26.23,1536.11,0.65,24.1,65.71,0
T1-02639,seedling,1,12.5,0.45,heavy_rain,6.1,1554.02,1.81,28.06,65.62,1
T3-02640,heading,3,15.5,0.65,heavy_rain,33.37,1543.47,1.63,34.28,59.33,0
T2-02641,grain_filling,2,14.0,0.5,heavy_rain,22.33,1527.19,0.96,25.96,63.29,0
T2-02642,tillering,2,14.0,0.5,heavy_rain,15.52,1530.27,1.08,28.45,83.97,0
T3-02643,tillering,3,15.5,0.65,sunny,14.03,1572.92,0.82,35.54,79.68,0
T2-02644,grain_filling,2,14.0,0.5,sunny,16.1,1529.54,0.52,29.17,83.64,0
T1-02645,panicle_initiation,1,12.5,0.45,sunny,27.29,1549.28,0.78,32.58,48.84,0
T2-02646,panicle_initiation,2,14.0,0.5,heavy_rain,5.17,1556.77,1.54,28.03,84.51,1
T2-02647,heading,2,14.0,0.5,sunny,25.26,1536.78,0.81,28.54,75.11,0
T3-02648,heading,3,15.5,0.65,sunny,25.3,1546.37,0.6,32.38,93.3,0
T2-02649,maturity,2,14.0,0.5,sunny,7.42,1543.69,1.87,29.37,59.54,1
T1-02650,panicle_initiation,1,12.5,0.45,cloudy,31.54,1521.65,1.86,20.96,39.93,0
T2-02651,seedling,2,14.0,0.5,sunny,29.51,1556.06,0.67,31.18,67.68,0
T2-02652,panicle_initiation,2,14.0,0.5,sunny,33.08,1534.69,1.61,27.92,48.48,0
T3-02653,grain_filling,3,15.5,0.65,sunny,17.96,1563.41,1.71,29.27,52.26,0
T2-02654,tillering,2,14.0,0.5,sunny,3.21,1558.41,1.03,28.62,47.46,1
T3-02655,tillering,3,15.5,0.65,sunny,11.95,1540.66,0.87,33.41,83.83,0
T2-02656,tillering,2,14.0,0.5,cloudy,8.43,1557.4,0.85,36.5,59.43,0
T3-02657,maturity,3,15.5,0.65,cloudy,11.32,1563.52,1.31,30.3,73.25,0
T3-02658,maturity,3,15.5,0.65,cloudy,3.4,1562.92,0.81,34.07,89.82,1
T1-02659,heading,1,12.5,0.45,cloudy,0.13,1542.83,1.55,30.47,59.27,1
T2-02660,tillering,2,14.0,0.5,sunny,11.59,1527.63,0.55,20.92,86.61,0
T3-02661,maturity,3,15.5,0.65,heavy_rain,5.96,1544.64,0.61,30.53,47.65,0
T3-02662,seedling,3,15.5,0.65,cloudy,31.17,1558.91,0.56,32.26,57.57,0
T1-02663,maturity,1,12.5,0.45,sunny,1.78,1571.43,1.46,33.04,82.89,1
T3-02664,grain_filling,3,15.5,0.65,heavy_rain,28.38,1526.37,1.49,24.43,84.17,0
T1-02665,tillering,1,12.5,0.45,heavy_rain,17.58,1534.2,1.79,23.78,59.07,0
T1-02666,seedling,1,12.5,0.45,cloudy,1.78,1563.69,1.21,27.46,87.84,1
T3-02667,seedling,3,15.5,0.65,sunny,28.92,1554.27,0.56,33.89,48.09,0
T3-02668,maturity,3,15.5,0.65,cloudy,9.21,1539.99,1.63,36.1,68.5,0
T3-02669,grain_filling,3,15.5,0.65,heavy_rain,21.35,1525.58,0.75,33.7,71.56,0
T1-02670,panicle_initiation,1,12.5,0.45,cloudy,27.58,1537.66,1.79,29.78,63.1,0
T3-02671,panicle_initiation,3,15.5,0.65,sunny,25.77,1514.78,1.21,21.18,80.19,0
T1-02672,grain_filling,1,12.5,0.45,cloudy,17.54,1542.65,0.75,32.04,60.75,0
T1-02673,panicle_initiation,1,12.5,0.45,sunny,2.31,1554.52,1.27,32.16,62.51,1
T3-02674,tillering,3,15.5,0.65,heavy_rain,4.73,1542.16,1.8,30.02,71.74,1
T2-02675,panicle_initiation,2,14.0,0.5,sunny,23.59,1530.8,0.75,19.43,51.75,0
T2-02676,tillering,2,14.0,0.5,heavy_rain,6.39,1513.53,0.66,25.26,81.45,0
T3-02677,maturity,3,15.5,0.65,heavy_rain,12.44,1561.3,0.86,34.68,47.78,0
T1-02678,grain_filling,1,12.5,0.45,sunny,4.66,1555.02,1.74,32.09,72.23,1
T1-02679,maturity,1,12.5,0.45,sunny,3.99,1554.74,1.46,30.22,56.88,1
T1-02680,seedling,1,12.5,0.45,heavy_rain,1.91,1558.33,1.93,33.04,82.19,1
T1-02681,panicle_initiation,1,12.5,0.45,cloudy,29.25,1540.73,1.6,21.6,88.41,0
T2-02682,grain_filling,2,14.0,0.5,sunny,23.1,1527.54,1.33,27.36,75.85,0
T1-02683,grain_filling,1,12.5,0.45,cloudy,16.32,1536.1,1.9,23.93,42.07,0
T3-02684,grain_filling,3,15.5,0.65,heavy_rain,24.83,1559.36,1.22,30.82,86.97,0
T3-02685,heading,3,15.5,0.65,cloudy,32.55,1520.93,1.66,22.48,81.29,0
T1-02686,grain_filling,1,12.5,0.45,sunny,21.05,1545.29,1.29,32.26,73.16,0
T1-02687,maturity,1,12.5,0.45,heavy_rain,5.94,1567.54,0.74,31.53,45.75,1
T1-02688,heading,1,12.5,0.45,heavy_rain,45.21,1533.29,0.4,22.26,50.99,2
T2-02689,heading,2,14.0,0.5,sunny,29.54,1538.28,1.47,35.55,19.35,1
T2-02690,maturity,2,14.0,0.5,cloudy,15.71,1536.01,0.76,23.34,85.73,0
T2-02691,maturity,2,14.0,0.5,heavy_rain,12.94,1536.6,0.86,24.86,42.53,0
T2-02692,grain_filling,2,14.0,0.5,sunny,23.55,1527.8,1.26,24.78,72.47,0
T3-02693,maturity,3,15.5,0.65,cloudy,6.55,1519.12,0.95,22.75,69.22,0
T3-02694,panicle_initiation,3,15.5,0.65,heavy_rain,4.23,1542.3,0.62,34.0,52.16,1
T2-02695,seedling,2,14.0,0.5,cloudy,31.23,1526.61,0.49,25.34,84.08,0
T1-02696,heading,1,12.5,0.45,cloudy,34.56,1536.19,0.9,22.0,88.1,0
T1-02697,tillering,1,12.5,0.45,sunny,8.05,1548.61,1.19,32.94,85.58,1
T3-02698,panicle_initiation,3,15.5,0.65,cloudy,3.27,1551.33,1.68,31.02,52.36,1
T1-02699,tillering,1,12.5,0.45,heavy_rain,43.46,1523.2,0.35,25.23,71.02,2
T3-02700,heading,3,15.5,0.65,cloudy,36.38,1531.86,1.66,24.26,59.65,0
T3-02701,heading,3,15.5,0.65,sunny,3.66,1563.73,0.49,25.06,44.06,1
T3-02702,maturity,3,15.5,0.65,sunny,9.52,1548.32,1.16,26.51,74.24,0
T3-02703,panicle_initiation,3,15.5,0.65,cloudy,1.48,1540.75,1.2,20.08,68.97,1
T1-02704,heading,1,12.5,0.45,heavy_rain,41.74,1538.81,0.4,28.78,67.56,2
T1-02705,heading,1,12.5,0.45,sunny,25.81,1550.05,1.75,37.07,19.71,1
T2-02706,panicle_initiation,2,14.0,0.5,cloudy,21.77,1526.35,1.76,23.59,69.35,0
T2-02707,seedling,2,14.0,0.5,cloudy,27.67,1545.71,1.18,36.58,57.19,0
T1-02708,maturity,1,12.5,0.45,sunny,6.9,1527.2,0.6,26.38,37.11,0
T2-02709,grain_filling,2,14.0,0.5,heavy_rain,0.14,1546.49,1.17,31.45,62.81,1
T1-02710,tillering,1,12.5,0.45,heavy_rain,13.79,1552.36,1.52,33.87,47.61,0
T3-02711,maturity,3,15.5,0.65,cloudy,12.94,1555.43,1.62,30.76,70.11,0
T3-02712,grain_filling,3,15.5,0.65,sunny,19.96,1529.5,1.28,25.29,67.76,0
T3-02713,heading,3,15.5,0.65,heavy_rain,27.31,1543.86,1.93,26.24,76.54,0
T3-02714,tillering,3,15.5,0.65,heavy_rain,11.78,1532.32,1.11,20.01,50.63,0
T2-02715,tillering,2,14.0,0.5,cloudy,7.26,1544.55,1.53,33.27,55.56,0
T1-02716,tillering,1,12.5,0.45,sunny,14.48,1553.84,1.87,29.55,75.76,0
T2-02717,tillering,2,14.0,0.5,heavy_rain,42.04,1530.14,0.27,27.56,71.05,2
T1-02718,seedling,1,12.5,0.45,heavy_rain,25.01,1539.17,0.79,26.87,82.18,0
